,filename,gender,sampling_rate,dialect,source,mic_type,pitch,intonation,f1_diff,f2_diff
25,./audio_data/voxforge/Chandri-20090902-rpp/wav/b0431.wav,female,48000,Canadian English,VoxForge,headset mic,142.6327380314264,74.8607509416502,-1000.0,-1000.0
26,./audio_data/voxforge/apdsqueaky-20151112-juc/wav/b0105.wav,female,48000,American English,VoxForge,usb desktop boom mic,236.4772627722824,60.65885076477989,1.1919206891741072,-111.25040108816964
27,./audio_data/voxforge/TLC-20091027-ysp/wav/a0028.wav,female,48000,American English,VoxForge,laptop built,167.52829142454772,31.013641497508644,15.575907389322916,-406.9761962890625
28,./audio_data/voxforge/lindavg-20081007-adc/wav/b0136.wav,female,48000,American English,VoxForge,headset mic,210.10875270182134,51.50975351798046,33.255262102399556,74.24761090959821
29,./audio_data/voxforge/anonymous-20090917-lvy/wav/a0409.wav,female,48000,American English,VoxForge,laptop built,164.9276647798561,47.55375205307307,0.506842041015625,218.9803466796875
30,./audio_data/voxforge/allison-20120707-xik/wav/a0185.wav,female,48000,American English,VoxForge,headset mic,184.12772478227032,84.0133694610179,84.11764090401786,-63.976597377232146
31,./audio_data/voxforge/Anniepoo-20140308-nky/wav/b0078.wav,female,48000,American English,VoxForge,headset mic,140.68324996540827,44.743741047385335,-98.79581996372768,-54.300136021205354
32,./audio_data/voxforge/bjb-20120409-cao/wav/b0277.wav,female,48000,Canadian English,VoxForge,desktop boom mic,223.95124162482932,68.01564435900056,-126.31414286295573,-68.96400960286458
33,./audio_data/voxforge/anonymous-20090917-fjn/wav/a0440.wav,female,48000,American English,VoxForge,laptop built,155.19974951508715,46.73028511696142,-26.836435953776043,305.462646484375
34,./audio_data/voxforge/anonymous-20120427-msw/wav/a0063.wav,female,48000,American English,VoxForge,laptop built,199.0151681211151,67.52979727533688,26.988673618861608,-227.80630929129464
35,./audio_data/voxforge/becz03-20121205-ixj/wav/a0179.wav,female,48000,American English,VoxForge,headset mic,205.4721844699178,39.0284491717018,11.299700927734374,-20.1894287109375
36,./audio_data/voxforge/Michelle-20131029-oxi/wav/a0429.wav,female,48000,American English,VoxForge,usb desktop boom mic,264.0209565748883,36.453204618514526,-42.82265145438058,-178.4736328125
37,./audio_data/voxforge/anonymous-20090917-aiu/wav/b0032.wav,female,48000,American English,VoxForge,laptop built,181.51111363449525,39.93521803778919,31.341471354166668,-315.6424967447917
38,./audio_data/voxforge/sshick06-20110815-lwv/wav/b0004.wav,female,48000,American English,VoxForge,laptop built,161.1550858207392,25.398642739862062,-110.28882707868304,-2.9654976981026784
39,./audio_data/voxforge/anonymous-20090618-emm/wav/a0001.wav,female,48000,American English,VoxForge,desktop boom mic,160.08009795497088,50.89668913065234,1.1929524739583333,-17.422892252604168
40,./audio_data/voxforge/anonymous-20090618-emm/wav/a0002.wav,female,48000,American English,VoxForge,desktop boom mic,193.2089757783629,80.4505619895458,-26.08029452237216,-94.37513316761364
41,./audio_data/voxforge/anonymous-20100604-qub/wav/b0163.wav,female,48000,American English,VoxForge,laptop built,222.12878125287057,58.049871218492406,13.90771484375,140.67990944602272
42,./audio_data/voxforge/Anniepoo-20140308-fcp/wav/a0059.wav,female,48000,American English,VoxForge,headset mic,135.8102835291074,28.483957892083517,0.2549629211425781,-77.03810119628906
43,./audio_data/voxforge/anonymous-20110826-qjl/wav/a0516.wav,female,48000,American English,VoxForge,usb headset mic,224.676493759989,41.17720139906287,-33.25776890345982,109.84592982700893
44,./audio_data/voxforge/anonymous-20160104-sjd/wav/a0152.wav,female,48000,American English,VoxForge,laptop built,226.387265559987,63.89112144830292,4.225840250651042,29.336168077256943
45,./audio_data/voxforge/sfauzia-20100731-nyj/wav/b0105.wav,female,48000,American English,VoxForge,laptop built,229.70221647772533,73.59054443987438,-24.510411580403645,215.24859619140625
46,./audio_data/voxforge/anonymous-20110214-lko/wav/b0155.wav,female,48000,American English,VoxForge,laptop built,153.07284237653843,83.33315649545072,3.4263648986816406,-107.51170349121094
47,./audio_data/voxforge/apdsqueaky-20151112-nij/wav/b0210.wav,female,48000,American English,VoxForge,usb desktop boom mic,223.40345008596125,53.37375363485673,0.9018532889229911,95.56305803571429
48,./audio_data/voxforge/tandraericson-20140831-pdr/wav/a0198.wav,female,48000,American English,VoxForge,laptop built,206.93587341907488,80.37538555787523,5.226979573567708,-264.2130533854167
49,./audio_data/voxforge/anonymous-20090917-ppu/wav/a0195.wav,female,48000,American English,VoxForge,laptop built,177.29640845523087,41.274319011748894,-0.3930816650390625,-69.82913208007812
50,./audio_data/voxforge/Michelle-20131029-oxi/wav/a0431.wav,female,48000,American English,VoxForge,usb desktop boom mic,250.55846535595336,26.222389398424852,59.20264010959201,30.62041558159722
51,./audio_data/voxforge/anonymous-20090917-bvk/wav/a0014.wav,female,48000,American English,VoxForge,laptop built,144.3663355091498,32.61610691231093,25.080418178013392,168.32393973214286
52,./audio_data/voxforge/anonymous-20171019-bts/wav/en-0612.wav,female,48000,American English,VoxForge,laptop built,295.8445429323678,116.98909433006573,8.468215942382812,-163.09255981445312
53,./audio_data/voxforge/anonymous-20101112-hep/wav/b0363.wav,female,48000,American English,VoxForge,desktop boom mic,278.438383566622,62.85031339476391,10.567301432291666,-219.8499755859375
54,./audio_data/voxforge/lindavg-20081007-snd/wav/rb-12.wav,female,48000,American English,VoxForge,headset mic,195.26304186091772,54.734950731969256,-8.601971944173178,-7.172078450520833
55,./audio_data/voxforge/anonymous-20131029-wcc/wav/b0350.wav,female,48000,American English,VoxForge,usb desktop boom mic,267.7224654355984,34.58912938852421,98.04687118530273,-75.15904235839844
56,./audio_data/voxforge/anonymous-20160104-ert/wav/b0288.wav,female,48000,American English,VoxForge,laptop built,187.42211929501485,41.6483905443627,-0.0625152587890625,74.04288736979167
57,./audio_data/voxforge/anonymous-20160104-sjd/wav/a0157.wav,female,48000,American English,VoxForge,laptop built,224.71887313545147,92.32233174933468,2.0257175990513394,215.22869001116072
58,./audio_data/voxforge/anonymous-20090406-ifh/wav/a0241.wav,female,48000,American English,VoxForge,headset mic,210.44929536406113,59.47889813475108,63.79009246826172,-34.21551513671875
59,./audio_data/voxforge/ajforesto4Christ-20120313-wgj/wav/b0478.wav,female,48000,American English,VoxForge,headset mic,239.69320812649704,58.16400140313207,97.224853515625,1.1618923611111112
60,./audio_data/voxforge/KnitGirl-20071113-dil/wav/b0269.wav,female,48000,American English,VoxForge,,217.48061356556255,67.86469753996904,-7.179861886160714,-73.1522216796875
61,./audio_data/voxforge/anonymous-20110227-cbf/wav/b0050.wav,female,48000,American English,VoxForge,laptop built,177.44333075412894,44.87121975782745,29.415706089564733,-102.5283203125
62,./audio_data/voxforge/anonymous-20081026-qbt/wav/a0179.wav,female,48000,American English,VoxForge,laptop built,179.08899476165558,51.3385546309234,88.18867797851563,-55.779833984375
63,./audio_data/voxforge/sarah-20140326-csv/wav/b0139.wav,female,48000,American English,VoxForge,laptop built,170.5830560557876,56.13340603578032,16.675462995256698,26.373256138392858
64,./audio_data/voxforge/anonymous-20171019-weg/wav/en-0802.wav,female,48000,American English,VoxForge,laptop built,282.6959635745163,82.61764578618042,-39.18280465262277,-93.1334228515625
65,./audio_data/voxforge/lindavg-20081007-jyk/wav/a0068.wav,female,48000,American English,VoxForge,headset mic,224.46269616086238,105.53613989726126,70.80120849609375,-69.90033830915179
66,./audio_data/voxforge/allison-20120707-xik/wav/a0180.wav,female,48000,American English,VoxForge,headset mic,208.52374428112122,63.35313991027129,-34.95300801595052,39.187845865885414
67,./audio_data/voxforge/anonymous-20171019-jov/wav/en-0121.wav,female,48000,American English,VoxForge,laptop built,294.3853753899389,100.41092752013202,-3.2412007649739585,73.39345296223958
68,./audio_data/voxforge/bjb-20120409-cao/wav/b0278.wav,female,48000,Canadian English,VoxForge,desktop boom mic,204.96225312606293,28.329685814355066,-119.83916625976562,-265.6689086914063
69,./audio_data/voxforge/apdsqueaky-20151112-nij/wav/b0207.wav,female,48000,American English,VoxForge,usb desktop boom mic,241.69853386075638,65.07204015330106,32.47403462727865,-9.5184326171875
70,./audio_data/voxforge/lindavg-20081007-lxd/wav/a0308.wav,female,48000,American English,VoxForge,headset mic,205.9742667987812,33.59886689194297,146.17163848876953,-93.87161254882812
71,./audio_data/voxforge/Anniepoo-20140308-xot/wav/b0175.wav,female,48000,American English,VoxForge,headset mic,186.71794169748992,141.09901125172016,-41.59936959402902,-237.68287876674108
72,./audio_data/voxforge/anonymous-20120302-whq/wav/a0089.wav,female,48000,American English,VoxForge,laptop built,211.48808878502965,51.14324932079523,185.1221923828125,210.48486328125
73,./audio_data/voxforge/ETT-20090329-typ/wav/a0408.wav,female,48000,American English,VoxForge,laptop built,119.59188135615621,12.771517676508896,-70.5037841796875,-231.49374728732639
74,./audio_data/voxforge/anonymous-20090406-evj/wav/a0211.wav,female,48000,American English,VoxForge,headset mic,203.98789756334787,60.22830966682552,44.10698075727983,38.23631702769887
75,./audio_data/voxforge/anonymous-20101110-wkc/wav/a0182.wav,female,48000,American English,VoxForge,usb headset mic,154.03177372941707,24.362709859422775,53.932047526041664,112.01725260416667
76,./audio_data/voxforge/anonymous-20140104-cje/wav/a0327.wav,female,48000,American English,VoxForge,laptop built,224.0494476177574,47.849906706384516,-6.735515247691762,-146.12886186079547
77,./audio_data/voxforge/anonymous-20090406-evj/wav/a0205.wav,female,48000,American English,VoxForge,headset mic,216.5807083182448,31.03636775731418,11.163177490234375,14.6639404296875
78,./audio_data/voxforge/anonymous-20140104-zxf/wav/b0264.wav,female,48000,American English,VoxForge,laptop built,254.75313139039304,102.03129356201332,87.39585571289062,-26.9918701171875
79,./audio_data/voxforge/jlrice9673-20090625-len/wav/b0124.wav,female,48000,American English,VoxForge,headset mic,227.20627954086572,90.13089491261805,13.53614668412642,65.85910866477273
80,./audio_data/voxforge/almotter-20110721-yaa/wav/b0028.wav,female,48000,American English,VoxForge,usb headset mic,185.21811447831118,46.28265291778993,48.70414352416992,-0.444976806640625
81,./audio_data/voxforge/anonymous-20140104-zxf/wav/b0269.wav,female,48000,American English,VoxForge,laptop built,232.86681725938132,71.2580191358515,-7.165339878627232,-84.54178292410714
82,./audio_data/voxforge/jlrice9673-20090625-xai/wav/a0059.wav,female,48000,American English,VoxForge,headset mic,199.71246872994143,75.64172610320718,67.33597310384114,98.1292724609375
83,./audio_data/voxforge/sshick06-20110815-lwv/wav/a0591.wav,female,48000,American English,VoxForge,laptop built,182.09002325511076,35.11471267703772,-37.527750651041664,-263.8352457682292
84,./audio_data/voxforge/anonymous-20140104-wcg/wav/b0434.wav,female,48000,American English,VoxForge,laptop built,255.98400297108842,41.558362922097835,71.021826171875,3.288818359375
85,./audio_data/voxforge/anonymous-20140104-cje/wav/a0328.wav,female,48000,American English,VoxForge,laptop built,242.26129514770673,83.24428249375218,65.55076381138393,-274.6500680106027
86,./audio_data/voxforge/anonymous-20090917-fjn/wav/a0437.wav,female,48000,American English,VoxForge,laptop built,185.57944674654593,39.37607375925204,21.739638108473557,-60.45840219350961
87,./audio_data/voxforge/anonymous-20110323-vro/wav/a0445.wav,female,48000,Canadian English,VoxForge,usb headset mic,180.3338632610622,92.53683258553902,-3.7978363037109375,88.09353637695312
88,./audio_data/voxforge/jlrice9673-20090623-dfl/wav/rb-01.wav,female,48000,American English,VoxForge,headset mic,204.1741776480162,80.51988153102438,14.849728393554688,-53.811407470703124
89,./audio_data/voxforge/lindavg-20081007-wyi/wav/a0498.wav,female,48000,American English,VoxForge,headset mic,196.05018741930695,19.595269151888544,14.376319885253906,-38.382965087890625
90,./audio_data/voxforge/aileen-20080831-ema/wav/a0378.wav,female,48000,American English,VoxForge,headset mic,234.54227928104595,113.71737333803607,3.284978230794271,-218.82158406575522
91,./audio_data/voxforge/anonymous-20090917-zsc/wav/b0359.wav,female,48000,American English,VoxForge,laptop built,183.0456387646757,39.42692217423856,-55.767687116350444,-101.89505440848214
92,./audio_data/voxforge/lindavg-20081007-lxd/wav/a0311.wav,female,48000,American English,VoxForge,headset mic,227.30576530495298,54.73934398173006,-143.1510213216146,113.74993896484375
93,./audio_data/voxforge/Chandri-20090902-rpp/wav/b0433.wav,female,48000,Canadian English,VoxForge,headset mic,144.71574863654965,46.19086482959316,-1000.0,-1000.0
94,./audio_data/voxforge/anonymous-20080621-img/wav/b0014.wav,female,48000,American English,VoxForge,laptop built,219.21323162124526,100.35377793687042,-34.74925537109375,-149.7791259765625
95,./audio_data/voxforge/ShellyTerrell-20101007-fzt/wav/a0152.wav,female,48000,American English,VoxForge,laptop built,210.38577305535117,43.139687691851925,163.1138441297743,-179.15006510416666
96,./audio_data/voxforge/anonymous-20090917-vwy/wav/b0307.wav,female,48000,American English,VoxForge,laptop built,212.6416482889199,66.179897436644,-60.10038896040483,-87.67775656960227
97,./audio_data/voxforge/kristenwegner-20120217-gdx/wav/a0498.wav,female,48000,American English,VoxForge,laptop built,163.22480549414107,42.99816104813106,-60.949989318847656,-86.913330078125
98,./audio_data/voxforge/Anniepoo-20140308-fcp/wav/a0061.wav,female,48000,American English,VoxForge,headset mic,149.45496552475166,100.20811958922273,-16.50519307454427,-209.68218994140625
99,./audio_data/voxforge/Melissa-20081211-qhg/wav/b0523.wav,female,48000,American English,VoxForge,laptop built,179.41674820420678,47.83482859428947,14.04931640625,263.4866129557292
100,./audio_data/voxforge/apdsqueaky-20151112-wjo/wav/a0561.wav,female,48000,American English,VoxForge,usb desktop boom mic,234.16040717004472,65.78287723019207,58.10524680397727,-149.2403897372159
101,./audio_data/voxforge/lindavg-20081007-wyi/wav/a0499.wav,female,48000,American English,VoxForge,headset mic,194.494066258671,21.283732227622984,32.851539611816406,68.67483520507812
102,./audio_data/voxforge/anonymous-20110709-hjc/wav/b0445.wav,female,48000,American English,VoxForge,laptop built,204.58748248535485,54.404093387644316,36.21586778428819,72.37586805555556
103,./audio_data/voxforge/becz03-20121205-yzd/wav/b0072.wav,female,48000,American English,VoxForge,laptop built,193.3572787589092,41.6201995651046,-52.06609671456473,-75.49802943638393
104,./audio_data/voxforge/anonymous-20160104-bhb/wav/b0402.wav,female,48000,American English,VoxForge,laptop built,205.55415599678034,58.39619284295815,41.8697255452474,-130.35801696777344
105,./audio_data/voxforge/anonymous-20090917-frf/wav/ar-08.wav,female,48000,American English,VoxForge,laptop built,177.297673229647,70.75042500182158,20.03721757368608,-126.73148415305398
106,./audio_data/voxforge/sarah-20140326-csv/wav/b0142.wav,female,48000,American English,VoxForge,laptop built,168.73008051319965,47.234620983003644,66.088916015625,-258.33563232421875
107,./audio_data/voxforge/ajforesto4Christ-20120313-wgj/wav/b0484.wav,female,48000,American English,VoxForge,headset mic,233.21366846876595,88.80941075157814,23.7150146484375,28.2776123046875
108,./audio_data/voxforge/tandraericson-20140831-pdr/wav/a0200.wav,female,48000,American English,VoxForge,laptop built,194.58298795648264,58.49275454946205,38.93611145019531,11.825637817382812
109,./audio_data/voxforge/katthernandez-20101031-byc/wav/b0173.wav,female,48000,American English,VoxForge,laptop built,164.4344065222628,36.88329274616329,24.7403564453125,130.0589599609375
110,./audio_data/voxforge/jlrice9673-20090625-len/wav/b0125.wav,female,48000,American English,VoxForge,headset mic,213.35834823123582,101.49579758217513,30.02973090277778,67.40737575954861
111,./audio_data/voxforge/anonymous-20120302-zyn/wav/a0347.wav,female,48000,American English,VoxForge,laptop built,230.95602481806927,42.762795114294526,49.86671031605113,-40.04320179332387
112,./audio_data/voxforge/anonymous-20081026-qbt/wav/a0176.wav,female,48000,American English,VoxForge,laptop built,199.40594497305892,31.667029742716664,138.53317260742188,53.879374186197914
113,./audio_data/voxforge/anonymous-20100716-lmq/wav/b0033.wav,female,48000,American English,VoxForge,headset mic,189.58640772403788,28.43947181312538,-67.28956604003906,-248.71173095703125
114,./audio_data/voxforge/sakurairo-20120315-pit/wav/b0268.wav,female,48000,American English,VoxForge,headset mic,214.74254022601025,55.98428282714698,-40.88072204589844,-169.3656463623047
115,./audio_data/voxforge/almotter-20110721-yaa/wav/b0026.wav,female,48000,American English,VoxForge,usb headset mic,200.6695306843021,43.680551760465725,19.224639892578125,-80.92375183105469
116,./audio_data/voxforge/Melissa-20081211-qhg/wav/b0530.wav,female,48000,American English,VoxForge,laptop built,182.03511229280127,30.39148332936378,18.121578216552734,-45.10624694824219
117,./audio_data/voxforge/apdsqueaky-20151112-juc/wav/b0112.wav,female,48000,American English,VoxForge,usb desktop boom mic,247.7402750170661,71.60106354086149,-24.493988037109375,-3.4950103759765625
118,./audio_data/voxforge/anonymous-20111121-quz/wav/a0279.wav,female,48000,American English,VoxForge,headset mic,256.11091487520935,71.16194290724826,16.793418884277344,76.65032958984375
119,./audio_data/voxforge/tandraericson-20140831-rjx/wav/a0287.wav,female,48000,American English,VoxForge,laptop built,201.23482601936033,73.48112493366428,14.502456665039062,-76.59243774414062
120,./audio_data/voxforge/jlrice9673-20090623-agu/wav/a0253.wav,female,48000,American English,VoxForge,headset mic,220.07984953760052,116.99610814492699,69.90821422230114,65.62589888139205
121,./audio_data/voxforge/sfauzia-20100731-nyj/wav/b0096.wav,female,48000,American English,VoxForge,laptop built,273.5225499645551,90.92672931784922,73.35431671142578,-16.505889892578125
122,./audio_data/voxforge/lindavg-20081007-ocy/wav/b0519.wav,female,48000,American English,VoxForge,headset mic,222.12202629481462,82.48211004432952,-55.502705891927086,172.78914388020834
123,./audio_data/voxforge/tdor-20131029-hdz/wav/b0193.wav,female,48000,American English,VoxForge,usb desktop boom mic,272.48625159983595,68.7757566649249,-144.718017578125,-101.53438313802083
124,./audio_data/voxforge/anonymous-20081026-ewe/wav/rp-02.wav,female,48000,American English,VoxForge,laptop built,162.02233013528624,45.30349508445105,84.94817679268974,196.0892333984375
125,./audio_data/voxforge/anonymous-20090406-ifh/wav/a0240.wav,female,48000,American English,VoxForge,headset mic,212.93071109506494,86.54648420730611,-65.10326385498047,171.64553833007812
126,./audio_data/voxforge/anonymous-20100604-qub/wav/b0160.wav,female,48000,American English,VoxForge,laptop built,205.01495780813332,59.11227629885118,37.63208770751953,-60.781402587890625
127,./audio_data/voxforge/anonymous-20110826-vgx/wav/rb-20.wav,female,48000,American English,VoxForge,usb headset mic,253.3500117390274,43.50096546177498,30.512056350708008,115.89680480957031
128,./audio_data/voxforge/Velvet-20131027-fwx/wav/rp-14.wav,female,48000,American English,VoxForge,usb headset mic,167.64346964875782,39.274968208528314,-45.707403564453124,-63.5282470703125
129,./audio_data/voxforge/sarah-20140107-klo/wav/a0435.wav,female,48000,American English,VoxForge,headset mic,354.4367637280932,53.81262522247429,-202.276611328125,307.060302734375
130,./audio_data/voxforge/anonymous-20090917-zsc/wav/b0360.wav,female,48000,American English,VoxForge,laptop built,179.01631930056462,32.31198151807611,-2.010894775390625,-59.543619791666664
131,./audio_data/voxforge/anonymous-20090917-tgz/wav/ar-17.wav,female,48000,American English,VoxForge,laptop built,187.30348494969522,84.79154393534195,-34.36570485432943,-92.00879414876302
132,./audio_data/voxforge/anonymous-20120922-ydr/wav/a0250.wav,female,48000,American English,VoxForge,laptop built,252.09981534444893,49.76525610881847,83.51064046223958,21.177254231770835
133,./audio_data/voxforge/anonymous-20131029-wcc/wav/b0355.wav,female,48000,American English,VoxForge,usb desktop boom mic,262.82778890520456,22.02800090121056,-96.31779896129261,-148.9913995916193
134,./audio_data/voxforge/anonymous-20080621-gtr/wav/a0445.wav,female,48000,American English,VoxForge,laptop built,195.7047494299298,34.832650632790134,-97.25533040364583,-114.19925944010417
135,./audio_data/voxforge/anonymous-20110826-vgx/wav/rb-18.wav,female,48000,American English,VoxForge,usb headset mic,239.78713812373533,69.53062551149537,-25.420021750710227,122.8003096147017
136,./audio_data/voxforge/Melissa-20081211-ehn/wav/b0377.wav,female,48000,American English,VoxForge,laptop built,182.5467979184286,33.79087190800173,-19.53075493706597,-232.05056423611111
137,./audio_data/voxforge/tdor-20131029-czi/wav/b0268.wav,female,48000,American English,VoxForge,usb desktop boom mic,254.95733529021823,61.874317411212935,80.9199930826823,11.213185628255209
138,./audio_data/voxforge/anonymous-20160104-pdj/wav/a0520.wav,female,48000,American English,VoxForge,laptop built,191.49208567019875,45.56244941457526,12.510785784040179,-58.44008091517857
139,./audio_data/voxforge/anonymous-20090917-xwg/wav/b0325.wav,female,48000,American English,VoxForge,laptop built,192.5940532914948,82.62718403645032,24.423259735107422,187.64199829101562
140,./audio_data/voxforge/Anniepoo-20140308-nky/wav/b0076.wav,female,48000,American English,VoxForge,headset mic,157.0531764577856,63.29365454555877,-54.445255533854166,-263.9334757486979
141,./audio_data/voxforge/anonymous-20100125-dlh/wav/b0214.wav,female,48000,American English,VoxForge,laptop built,194.08697454970857,81.98072370570354,-1000.0,-1000.0
142,./audio_data/voxforge/jlrice9673-20090623-dfl/wav/ar-23.wav,female,48000,American English,VoxForge,headset mic,203.42772590694295,38.41035191386333,-10.886380876813616,130.72394670758928
143,./audio_data/voxforge/lindavg-20081007-trz/wav/a0263.wav,female,48000,American English,VoxForge,headset mic,205.6103382404546,63.31653347312451,42.73443603515625,128.80615234375
144,./audio_data/voxforge/anonymous-20090917-ztw/wav/b0155.wav,female,48000,American English,VoxForge,laptop built,195.5874022623428,56.02467970025124,-25.776153564453125,-129.4191131591797
145,./audio_data/voxforge/lindavg-20081007-jyk/wav/a0073.wav,female,48000,American English,VoxForge,headset mic,194.0103325007012,45.85051015541228,1.9193642356178977,-12.485573508522727
146,./audio_data/voxforge/lindavg-20081007-ocy/wav/b0521.wav,female,48000,American English,VoxForge,headset mic,208.70720311416517,78.75129029777578,27.8480224609375,105.4343017578125
147,./audio_data/voxforge/anonymous-20090326-ekm/wav/a0288.wav,female,48000,American English,VoxForge,headset mic,226.45266855706768,63.88332650438556,6.523675537109375,106.7794677734375
148,./audio_data/voxforge/anonymous-20120427-msw/wav/a0069.wav,female,48000,American English,VoxForge,laptop built,193.94501380710062,70.01873179931296,51.70538330078125,-155.7799072265625
149,./audio_data/voxforge/jlrice9673-20090623-agu/wav/a0256.wav,female,48000,American English,VoxForge,headset mic,189.28061592574275,61.780103647865054,31.7831337668679,142.6588467684659
150,./audio_data/voxforge/lindavg-20081007-adc/wav/b0133.wav,female,48000,American English,VoxForge,headset mic,204.50301767555302,16.015970261805023,-14.243111746651786,-31.289908272879465
151,./audio_data/voxforge/anonymous-20110424-pzj/wav/a0208.wav,female,48000,American English,VoxForge,laptop built,224.2825651902976,87.28260939352967,40.203826904296875,-127.11175537109375
152,./audio_data/voxforge/anonymous-20171019-ylc/wav/en-0896.wav,female,48000,American English,VoxForge,laptop built,302.94611155801186,102.63551532212752,0.08470916748046875,-164.0536117553711
153,./audio_data/voxforge/jlrice9673-20090622-nop/wav/b0471.wav,female,48000,American English,VoxForge,headset mic,213.8535519018162,69.54250868058347,33.018839518229164,118.55380588107639
154,./audio_data/voxforge/anonymous-20171019-wwq/wav/en-0641.wav,female,48000,American English,VoxForge,laptop built,305.9229424146137,83.34189164109364,-13.605672200520834,49.359578450520836
155,./audio_data/voxforge/Anniepoo-20140308-nky/wav/b0073.wav,female,48000,American English,VoxForge,headset mic,140.66147150567176,75.01981333769503,-42.6348876953125,-71.1692606608073
156,./audio_data/voxforge/anonymous-20090917-ztw/wav/b0158.wav,female,48000,American English,VoxForge,laptop built,176.3716291605777,40.692302933211415,5.3792266845703125,-190.4722442626953
