,filename,gender,sampling_rate,dialect,source,mic_type
21,./audio_data/mcgill/MH/MH46_01.wav,male,48000,Canadian English,McGill,stereo mic
22,./audio_data/mcgill/MH/MH44_10.wav,male,48000,Canadian English,McGill,stereo mic
23,./audio_data/mcgill/MH/MH44_04.wav,male,48000,Canadian English,McGill,stereo mic
24,./audio_data/mcgill/MH/MH44_06.wav,male,48000,Canadian English,McGill,stereo mic
25,./audio_data/mcgill/MH/MH46_03.wav,male,48000,Canadian English,McGill,stereo mic
26,./audio_data/mcgill/MH/MH48_06.wav,male,48000,Canadian English,McGill,stereo mic
27,./audio_data/mcgill/MH/MH48_07.wav,male,48000,Canadian English,McGill,stereo mic
28,./audio_data/mcgill/MH/MH46_02.wav,male,48000,Canadian English,McGill,stereo mic
29,./audio_data/mcgill/MH/MH44_07.wav,male,48000,Canadian English,McGill,stereo mic
30,./audio_data/mcgill/MH/MH43_03.wav,male,48000,Canadian English,McGill,stereo mic
31,./audio_data/mcgill/MH/MH43_02.wav,male,48000,Canadian English,McGill,stereo mic
32,./audio_data/mcgill/MH/MH44_09.wav,male,48000,Canadian English,McGill,stereo mic
33,./audio_data/mcgill/MH/MH48_09.wav,male,48000,Canadian English,McGill,stereo mic
34,./audio_data/mcgill/MH/MH48_08.wav,male,48000,Canadian English,McGill,stereo mic
35,./audio_data/mcgill/MH/MH44_08.wav,male,48000,Canadian English,McGill,stereo mic
36,./audio_data/mcgill/MH/MH43_01.wav,male,48000,Canadian English,McGill,stereo mic
37,./audio_data/mcgill/MH/MH43_05.wav,male,48000,Canadian English,McGill,stereo mic
38,./audio_data/mcgill/MH/MH46_09.wav,male,48000,Canadian English,McGill,stereo mic
39,./audio_data/mcgill/MH/MH46_08.wav,male,48000,Canadian English,McGill,stereo mic
40,./audio_data/mcgill/MH/MH43_04.wav,male,48000,Canadian English,McGill,stereo mic
41,./audio_data/mcgill/MH/MH43_10.wav,male,48000,Canadian English,McGill,stereo mic
42,./audio_data/mcgill/MH/MH43_06.wav,male,48000,Canadian English,McGill,stereo mic
43,./audio_data/mcgill/MH/MH43_07.wav,male,48000,Canadian English,McGill,stereo mic
44,./audio_data/mcgill/MH/MH47_04.wav,male,48000,Canadian English,McGill,stereo mic
45,./audio_data/mcgill/MH/MH47_10.wav,male,48000,Canadian English,McGill,stereo mic
46,./audio_data/mcgill/MH/MH45_01.wav,male,48000,Canadian English,McGill,stereo mic
47,./audio_data/mcgill/MH/MH47_05.wav,male,48000,Canadian English,McGill,stereo mic
48,./audio_data/mcgill/MH/MH47_07.wav,male,48000,Canadian English,McGill,stereo mic
49,./audio_data/mcgill/MH/MH45_02.wav,male,48000,Canadian English,McGill,stereo mic
50,./audio_data/mcgill/MH/MH45_03.wav,male,48000,Canadian English,McGill,stereo mic
51,./audio_data/mcgill/MH/MH47_06.wav,male,48000,Canadian English,McGill,stereo mic
52,./audio_data/mcgill/MH/MH47_02.wav,male,48000,Canadian English,McGill,stereo mic
53,./audio_data/mcgill/MH/MH45_07.wav,male,48000,Canadian English,McGill,stereo mic
54,./audio_data/mcgill/MH/MH45_06.wav,male,48000,Canadian English,McGill,stereo mic
55,./audio_data/mcgill/MH/MH47_03.wav,male,48000,Canadian English,McGill,stereo mic
56,./audio_data/mcgill/MH/MH47_01.wav,male,48000,Canadian English,McGill,stereo mic
57,./audio_data/mcgill/MH/MH45_04.wav,male,48000,Canadian English,McGill,stereo mic
58,./audio_data/mcgill/MH/MH45_10.wav,male,48000,Canadian English,McGill,stereo mic
59,./audio_data/mcgill/MH/MH45_05.wav,male,48000,Canadian English,McGill,stereo mic
60,./audio_data/mcgill/MF/MF36_10.wav,male,48000,Canadian English,McGill,stereo mic
61,./audio_data/mcgill/MF/MF36_04.wav,male,48000,Canadian English,McGill,stereo mic
62,./audio_data/mcgill/MF/MF34_01.wav,male,48000,Canadian English,McGill,stereo mic
63,./audio_data/mcgill/MF/MF33_08.wav,male,48000,Canadian English,McGill,stereo mic
64,./audio_data/mcgill/MF/MF33_09.wav,male,48000,Canadian English,McGill,stereo mic
65,./audio_data/mcgill/MF/MF36_05.wav,male,48000,Canadian English,McGill,stereo mic
66,./audio_data/mcgill/MF/MF36_07.wav,male,48000,Canadian English,McGill,stereo mic
67,./audio_data/mcgill/MF/MF34_02.wav,male,48000,Canadian English,McGill,stereo mic
68,./audio_data/mcgill/MF/MF34_03.wav,male,48000,Canadian English,McGill,stereo mic
69,./audio_data/mcgill/MF/MF36_06.wav,male,48000,Canadian English,McGill,stereo mic
70,./audio_data/mcgill/MF/MF36_02.wav,male,48000,Canadian English,McGill,stereo mic
71,./audio_data/mcgill/MF/MF34_07.wav,male,48000,Canadian English,McGill,stereo mic
72,./audio_data/mcgill/MF/MF34_06.wav,male,48000,Canadian English,McGill,stereo mic
73,./audio_data/mcgill/MF/MF36_03.wav,male,48000,Canadian English,McGill,stereo mic
74,./audio_data/mcgill/MF/MF36_01.wav,male,48000,Canadian English,McGill,stereo mic
75,./audio_data/mcgill/MF/MF31_08.wav,male,48000,Canadian English,McGill,stereo mic
76,./audio_data/mcgill/MF/MF34_10.wav,male,48000,Canadian English,McGill,stereo mic
77,./audio_data/mcgill/MF/MF34_04.wav,male,48000,Canadian English,McGill,stereo mic
78,./audio_data/mcgill/MF/MF34_05.wav,male,48000,Canadian English,McGill,stereo mic
79,./audio_data/mcgill/MF/MF31_09.wav,male,48000,Canadian English,McGill,stereo mic
80,./audio_data/mcgill/MF/MF32_03.wav,male,48000,Canadian English,McGill,stereo mic
81,./audio_data/mcgill/MF/MF32_02.wav,male,48000,Canadian English,McGill,stereo mic
82,./audio_data/mcgill/MF/MF35_09.wav,male,48000,Canadian English,McGill,stereo mic
83,./audio_data/mcgill/MF/MF32_01.wav,male,48000,Canadian English,McGill,stereo mic
84,./audio_data/mcgill/MF/MF35_08.wav,male,48000,Canadian English,McGill,stereo mic
85,./audio_data/mcgill/MF/MF32_05.wav,male,48000,Canadian English,McGill,stereo mic
86,./audio_data/mcgill/MF/MF32_10.wav,male,48000,Canadian English,McGill,stereo mic
87,./audio_data/mcgill/MF/MF32_04.wav,male,48000,Canadian English,McGill,stereo mic
88,./audio_data/mcgill/MF/MF32_06.wav,male,48000,Canadian English,McGill,stereo mic
89,./audio_data/mcgill/MF/MF32_07.wav,male,48000,Canadian English,McGill,stereo mic
90,./audio_data/mcgill/MF/MF35_03.wav,male,48000,Canadian English,McGill,stereo mic
91,./audio_data/mcgill/MF/MF35_02.wav,male,48000,Canadian English,McGill,stereo mic
92,./audio_data/mcgill/MF/MF32_09.wav,male,48000,Canadian English,McGill,stereo mic
93,./audio_data/mcgill/MF/MF35_01.wav,male,48000,Canadian English,McGill,stereo mic
94,./audio_data/mcgill/MF/MF32_08.wav,male,48000,Canadian English,McGill,stereo mic
95,./audio_data/mcgill/MF/MF35_05.wav,male,48000,Canadian English,McGill,stereo mic
96,./audio_data/mcgill/MF/MF35_04.wav,male,48000,Canadian English,McGill,stereo mic
97,./audio_data/mcgill/MF/MF35_10.wav,male,48000,Canadian English,McGill,stereo mic
98,./audio_data/mcgill/MF/MF35_06.wav,male,48000,Canadian English,McGill,stereo mic
99,./audio_data/mcgill/MF/MF35_07.wav,male,48000,Canadian English,McGill,stereo mic
100,./audio_data/mcgill/MF/MF31_04.wav,male,48000,Canadian English,McGill,stereo mic
101,./audio_data/mcgill/MF/MF31_10.wav,male,48000,Canadian English,McGill,stereo mic
102,./audio_data/mcgill/MF/MF33_01.wav,male,48000,Canadian English,McGill,stereo mic
103,./audio_data/mcgill/MF/MF34_08.wav,male,48000,Canadian English,McGill,stereo mic
104,./audio_data/mcgill/MF/MF34_09.wav,male,48000,Canadian English,McGill,stereo mic
105,./audio_data/mcgill/MF/MF31_05.wav,male,48000,Canadian English,McGill,stereo mic
106,./audio_data/mcgill/MF/MF31_07.wav,male,48000,Canadian English,McGill,stereo mic
107,./audio_data/mcgill/MF/MF33_02.wav,male,48000,Canadian English,McGill,stereo mic
108,./audio_data/mcgill/MF/MF33_03.wav,male,48000,Canadian English,McGill,stereo mic
109,./audio_data/mcgill/MF/MF31_06.wav,male,48000,Canadian English,McGill,stereo mic
110,./audio_data/mcgill/MF/MF31_02.wav,male,48000,Canadian English,McGill,stereo mic
111,./audio_data/mcgill/MF/MF33_07.wav,male,48000,Canadian English,McGill,stereo mic
112,./audio_data/mcgill/MF/MF33_06.wav,male,48000,Canadian English,McGill,stereo mic
113,./audio_data/mcgill/MF/MF31_03.wav,male,48000,Canadian English,McGill,stereo mic
114,./audio_data/mcgill/MF/MF31_01.wav,male,48000,Canadian English,McGill,stereo mic
115,./audio_data/mcgill/MF/MF36_08.wav,male,48000,Canadian English,McGill,stereo mic
116,./audio_data/mcgill/MF/MF33_04.wav,male,48000,Canadian English,McGill,stereo mic
117,./audio_data/mcgill/MF/MF33_10.wav,male,48000,Canadian English,McGill,stereo mic
118,./audio_data/mcgill/MF/MF33_05.wav,male,48000,Canadian English,McGill,stereo mic
119,./audio_data/mcgill/MF/MF36_09.wav,male,48000,Canadian English,McGill,stereo mic
120,./audio_data/mcgill/MA/MA04_10.wav,male,48000,Canadian English,McGill,stereo mic
121,./audio_data/mcgill/MA/MA04_04.wav,male,48000,Canadian English,McGill,stereo mic
122,./audio_data/mcgill/MA/MA01_08.wav,male,48000,Canadian English,McGill,stereo mic
123,./audio_data/mcgill/MA/MA06_01.wav,male,48000,Canadian English,McGill,stereo mic
124,./audio_data/mcgill/MA/MA01_09.wav,male,48000,Canadian English,McGill,stereo mic
125,./audio_data/mcgill/MA/MA04_05.wav,male,48000,Canadian English,McGill,stereo mic
126,./audio_data/mcgill/MA/MA04_07.wav,male,48000,Canadian English,McGill,stereo mic
127,./audio_data/mcgill/MA/MA06_02.wav,male,48000,Canadian English,McGill,stereo mic
128,./audio_data/mcgill/MA/MA06_03.wav,male,48000,Canadian English,McGill,stereo mic
129,./audio_data/mcgill/MA/MA04_06.wav,male,48000,Canadian English,McGill,stereo mic
130,./audio_data/mcgill/MA/MA04_02.wav,male,48000,Canadian English,McGill,stereo mic
131,./audio_data/mcgill/MA/MA06_07.wav,male,48000,Canadian English,McGill,stereo mic
132,./audio_data/mcgill/MA/MA06_06.wav,male,48000,Canadian English,McGill,stereo mic
133,./audio_data/mcgill/MA/MA04_03.wav,male,48000,Canadian English,McGill,stereo mic
134,./audio_data/mcgill/MA/MA03_08.wav,male,48000,Canadian English,McGill,stereo mic
135,./audio_data/mcgill/MA/MA04_01.wav,male,48000,Canadian English,McGill,stereo mic
136,./audio_data/mcgill/MA/MA06_10.wav,male,48000,Canadian English,McGill,stereo mic
137,./audio_data/mcgill/MA/MA06_04.wav,male,48000,Canadian English,McGill,stereo mic
138,./audio_data/mcgill/MA/MA06_05.wav,male,48000,Canadian English,McGill,stereo mic
139,./audio_data/mcgill/MA/MA03_09.wav,male,48000,Canadian English,McGill,stereo mic
140,./audio_data/mcgill/MA/MA02_06.wav,male,48000,Canadian English,McGill,stereo mic
141,./audio_data/mcgill/MA/MA02_07.wav,male,48000,Canadian English,McGill,stereo mic
142,./audio_data/mcgill/MA/MA02_05.wav,male,48000,Canadian English,McGill,stereo mic
143,./audio_data/mcgill/MA/MA02_10.wav,male,48000,Canadian English,McGill,stereo mic
144,./audio_data/mcgill/MA/MA02_04.wav,male,48000,Canadian English,McGill,stereo mic
145,./audio_data/mcgill/MA/MA05_09.wav,male,48000,Canadian English,McGill,stereo mic
146,./audio_data/mcgill/MA/MA05_08.wav,male,48000,Canadian English,McGill,stereo mic
147,./audio_data/mcgill/MA/MA02_01.wav,male,48000,Canadian English,McGill,stereo mic
148,./audio_data/mcgill/MA/MA02_03.wav,male,48000,Canadian English,McGill,stereo mic
149,./audio_data/mcgill/MA/MA02_02.wav,male,48000,Canadian English,McGill,stereo mic
150,./audio_data/mcgill/MA/MA05_06.wav,male,48000,Canadian English,McGill,stereo mic
151,./audio_data/mcgill/MA/MA05_07.wav,male,48000,Canadian English,McGill,stereo mic
152,./audio_data/mcgill/MA/MA05_05.wav,male,48000,Canadian English,McGill,stereo mic
153,./audio_data/mcgill/MA/MA05_04.wav,male,48000,Canadian English,McGill,stereo mic
154,./audio_data/mcgill/MA/MA05_10.wav,male,48000,Canadian English,McGill,stereo mic
155,./audio_data/mcgill/MA/MA02_09.wav,male,48000,Canadian English,McGill,stereo mic
156,./audio_data/mcgill/MA/MA02_08.wav,male,48000,Canadian English,McGill,stereo mic
157,./audio_data/mcgill/MA/MA05_01.wav,male,48000,Canadian English,McGill,stereo mic
158,./audio_data/mcgill/MA/MA05_03.wav,male,48000,Canadian English,McGill,stereo mic
159,./audio_data/mcgill/MA/MA05_02.wav,male,48000,Canadian English,McGill,stereo mic
160,./audio_data/mcgill/MA/MA03_04.wav,male,48000,Canadian English,McGill,stereo mic
161,./audio_data/mcgill/MA/MA03_10.wav,male,48000,Canadian English,McGill,stereo mic
162,./audio_data/mcgill/MA/MA06_08.wav,male,48000,Canadian English,McGill,stereo mic
163,./audio_data/mcgill/MA/MA01_01.wav,male,48000,Canadian English,McGill,stereo mic
164,./audio_data/mcgill/MA/MA06_09.wav,male,48000,Canadian English,McGill,stereo mic
165,./audio_data/mcgill/MA/MA03_05.wav,male,48000,Canadian English,McGill,stereo mic
166,./audio_data/mcgill/MA/MA03_07.wav,male,48000,Canadian English,McGill,stereo mic
167,./audio_data/mcgill/MA/MA01_02.wav,male,48000,Canadian English,McGill,stereo mic
168,./audio_data/mcgill/MA/MA01_03.wav,male,48000,Canadian English,McGill,stereo mic
169,./audio_data/mcgill/MA/MA03_06.wav,male,48000,Canadian English,McGill,stereo mic
170,./audio_data/mcgill/MA/MA03_02.wav,male,48000,Canadian English,McGill,stereo mic
171,./audio_data/mcgill/MA/MA01_07.wav,male,48000,Canadian English,McGill,stereo mic
172,./audio_data/mcgill/MA/MA01_06.wav,male,48000,Canadian English,McGill,stereo mic
173,./audio_data/mcgill/MA/MA03_03.wav,male,48000,Canadian English,McGill,stereo mic
174,./audio_data/mcgill/MA/MA04_08.wav,male,48000,Canadian English,McGill,stereo mic
175,./audio_data/mcgill/MA/MA03_01.wav,male,48000,Canadian English,McGill,stereo mic
176,./audio_data/mcgill/MA/MA01_04.wav,male,48000,Canadian English,McGill,stereo mic
177,./audio_data/mcgill/MA/MA01_10.wav,male,48000,Canadian English,McGill,stereo mic
178,./audio_data/mcgill/MA/MA01_05.wav,male,48000,Canadian English,McGill,stereo mic
179,./audio_data/mcgill/MA/MA04_09.wav,male,48000,Canadian English,McGill,stereo mic
180,./audio_data/mcgill/MG/MG42_08.wav,male,48000,Canadian English,McGill,stereo mic
181,./audio_data/mcgill/MG/MG38_01.wav,male,48000,Canadian English,McGill,stereo mic
182,./audio_data/mcgill/MG/MG42_09.wav,male,48000,Canadian English,McGill,stereo mic
183,./audio_data/mcgill/MG/MG38_02.wav,male,48000,Canadian English,McGill,stereo mic
184,./audio_data/mcgill/MG/MG38_03.wav,male,48000,Canadian English,McGill,stereo mic
185,./audio_data/mcgill/MG/MG38_07.wav,male,48000,Canadian English,McGill,stereo mic
186,./audio_data/mcgill/MG/MG38_06.wav,male,48000,Canadian English,McGill,stereo mic
187,./audio_data/mcgill/MG/MG38_10.wav,male,48000,Canadian English,McGill,stereo mic
188,./audio_data/mcgill/MG/MG38_04.wav,male,48000,Canadian English,McGill,stereo mic
189,./audio_data/mcgill/MG/MG40_08.wav,male,48000,Canadian English,McGill,stereo mic
190,./audio_data/mcgill/MG/MG40_09.wav,male,48000,Canadian English,McGill,stereo mic
191,./audio_data/mcgill/MG/MG38_05.wav,male,48000,Canadian English,McGill,stereo mic
192,./audio_data/mcgill/MG/MG41_06.wav,male,48000,Canadian English,McGill,stereo mic
193,./audio_data/mcgill/MG/MG41_07.wav,male,48000,Canadian English,McGill,stereo mic
194,./audio_data/mcgill/MG/MG41_05.wav,male,48000,Canadian English,McGill,stereo mic
195,./audio_data/mcgill/MG/MG39_09.wav,male,48000,Canadian English,McGill,stereo mic
196,./audio_data/mcgill/MG/MG39_08.wav,male,48000,Canadian English,McGill,stereo mic
197,./audio_data/mcgill/MG/MG41_10.wav,male,48000,Canadian English,McGill,stereo mic
198,./audio_data/mcgill/MG/MG41_04.wav,male,48000,Canadian English,McGill,stereo mic
199,./audio_data/mcgill/MG/MG37_09.wav,male,48000,Canadian English,McGill,stereo mic
200,./audio_data/mcgill/MG/MG37_08.wav,male,48000,Canadian English,McGill,stereo mic
201,./audio_data/mcgill/MG/MG41_01.wav,male,48000,Canadian English,McGill,stereo mic
202,./audio_data/mcgill/MG/MG41_03.wav,male,48000,Canadian English,McGill,stereo mic
203,./audio_data/mcgill/MG/MG41_02.wav,male,48000,Canadian English,McGill,stereo mic
204,./audio_data/mcgill/MG/MG37_06.wav,male,48000,Canadian English,McGill,stereo mic
205,./audio_data/mcgill/MG/MG39_03.wav,male,48000,Canadian English,McGill,stereo mic
206,./audio_data/mcgill/MG/MG39_02.wav,male,48000,Canadian English,McGill,stereo mic
207,./audio_data/mcgill/MG/MG37_07.wav,male,48000,Canadian English,McGill,stereo mic
208,./audio_data/mcgill/MG/MG37_05.wav,male,48000,Canadian English,McGill,stereo mic
209,./audio_data/mcgill/MG/MG39_01.wav,male,48000,Canadian English,McGill,stereo mic
210,./audio_data/mcgill/MG/MG37_10.wav,male,48000,Canadian English,McGill,stereo mic
211,./audio_data/mcgill/MG/MG37_04.wav,male,48000,Canadian English,McGill,stereo mic
212,./audio_data/mcgill/MG/MG41_09.wav,male,48000,Canadian English,McGill,stereo mic
213,./audio_data/mcgill/MG/MG39_05.wav,male,48000,Canadian English,McGill,stereo mic
214,./audio_data/mcgill/MG/MG37_01.wav,male,48000,Canadian English,McGill,stereo mic
215,./audio_data/mcgill/MG/MG39_04.wav,male,48000,Canadian English,McGill,stereo mic
216,./audio_data/mcgill/MG/MG39_10.wav,male,48000,Canadian English,McGill,stereo mic
217,./audio_data/mcgill/MG/MG41_08.wav,male,48000,Canadian English,McGill,stereo mic
218,./audio_data/mcgill/MG/MG39_06.wav,male,48000,Canadian English,McGill,stereo mic
219,./audio_data/mcgill/MG/MG37_03.wav,male,48000,Canadian English,McGill,stereo mic
220,./audio_data/mcgill/MG/MG37_02.wav,male,48000,Canadian English,McGill,stereo mic
221,./audio_data/mcgill/MG/MG39_07.wav,male,48000,Canadian English,McGill,stereo mic
222,./audio_data/mcgill/MG/MG42_01.wav,male,48000,Canadian English,McGill,stereo mic
223,./audio_data/mcgill/MG/MG38_08.wav,male,48000,Canadian English,McGill,stereo mic
224,./audio_data/mcgill/MG/MG40_04.wav,male,48000,Canadian English,McGill,stereo mic
225,./audio_data/mcgill/MG/MG40_10.wav,male,48000,Canadian English,McGill,stereo mic
226,./audio_data/mcgill/MG/MG40_05.wav,male,48000,Canadian English,McGill,stereo mic
227,./audio_data/mcgill/MG/MG38_09.wav,male,48000,Canadian English,McGill,stereo mic
228,./audio_data/mcgill/MG/MG42_02.wav,male,48000,Canadian English,McGill,stereo mic
229,./audio_data/mcgill/MG/MG40_07.wav,male,48000,Canadian English,McGill,stereo mic
230,./audio_data/mcgill/MG/MG40_06.wav,male,48000,Canadian English,McGill,stereo mic
231,./audio_data/mcgill/MG/MG42_03.wav,male,48000,Canadian English,McGill,stereo mic
232,./audio_data/mcgill/MG/MG42_07.wav,male,48000,Canadian English,McGill,stereo mic
233,./audio_data/mcgill/MG/MG40_02.wav,male,48000,Canadian English,McGill,stereo mic
234,./audio_data/mcgill/MG/MG40_03.wav,male,48000,Canadian English,McGill,stereo mic
235,./audio_data/mcgill/MG/MG42_06.wav,male,48000,Canadian English,McGill,stereo mic
236,./audio_data/mcgill/MG/MG42_04.wav,male,48000,Canadian English,McGill,stereo mic
237,./audio_data/mcgill/MG/MG42_10.wav,male,48000,Canadian English,McGill,stereo mic
238,./audio_data/mcgill/MG/MG40_01.wav,male,48000,Canadian English,McGill,stereo mic
239,./audio_data/mcgill/MG/MG42_05.wav,male,48000,Canadian English,McGill,stereo mic
240,./audio_data/mcgill/MI/MI50_01.wav,male,48000,Canadian English,McGill,stereo mic
241,./audio_data/mcgill/MI/MI49_08.wav,male,48000,Canadian English,McGill,stereo mic
242,./audio_data/mcgill/MI/MI52_10.wav,male,48000,Canadian English,McGill,stereo mic
243,./audio_data/mcgill/MI/MI52_04.wav,male,48000,Canadian English,McGill,stereo mic
244,./audio_data/mcgill/MI/MI52_05.wav,male,48000,Canadian English,McGill,stereo mic
245,./audio_data/mcgill/MI/MI49_09.wav,male,48000,Canadian English,McGill,stereo mic
246,./audio_data/mcgill/MI/MI50_02.wav,male,48000,Canadian English,McGill,stereo mic
247,./audio_data/mcgill/MI/MI52_07.wav,male,48000,Canadian English,McGill,stereo mic
248,./audio_data/mcgill/MI/MI52_06.wav,male,48000,Canadian English,McGill,stereo mic
249,./audio_data/mcgill/MI/MI50_03.wav,male,48000,Canadian English,McGill,stereo mic
250,./audio_data/mcgill/MI/MI50_07.wav,male,48000,Canadian English,McGill,stereo mic
251,./audio_data/mcgill/MI/MI52_02.wav,male,48000,Canadian English,McGill,stereo mic
252,./audio_data/mcgill/MI/MI52_03.wav,male,48000,Canadian English,McGill,stereo mic
253,./audio_data/mcgill/MI/MI50_06.wav,male,48000,Canadian English,McGill,stereo mic
254,./audio_data/mcgill/MI/MI50_10.wav,male,48000,Canadian English,McGill,stereo mic
255,./audio_data/mcgill/MI/MI50_04.wav,male,48000,Canadian English,McGill,stereo mic
256,./audio_data/mcgill/MI/MI52_01.wav,male,48000,Canadian English,McGill,stereo mic
257,./audio_data/mcgill/MI/MI50_05.wav,male,48000,Canadian English,McGill,stereo mic
258,./audio_data/mcgill/MI/MI54_06.wav,male,48000,Canadian English,McGill,stereo mic
259,./audio_data/mcgill/MI/MI54_07.wav,male,48000,Canadian English,McGill,stereo mic
260,./audio_data/mcgill/MI/MI54_05.wav,male,48000,Canadian English,McGill,stereo mic
261,./audio_data/mcgill/MI/MI51_09.wav,male,48000,Canadian English,McGill,stereo mic
262,./audio_data/mcgill/MI/MI51_08.wav,male,48000,Canadian English,McGill,stereo mic
263,./audio_data/mcgill/MI/MI54_10.wav,male,48000,Canadian English,McGill,stereo mic
264,./audio_data/mcgill/MI/MI54_04.wav,male,48000,Canadian English,McGill,stereo mic
265,./audio_data/mcgill/MI/MI53_09.wav,male,48000,Canadian English,McGill,stereo mic
266,./audio_data/mcgill/MI/MI54_01.wav,male,48000,Canadian English,McGill,stereo mic
267,./audio_data/mcgill/MI/MI53_08.wav,male,48000,Canadian English,McGill,stereo mic
268,./audio_data/mcgill/MI/MI54_03.wav,male,48000,Canadian English,McGill,stereo mic
269,./audio_data/mcgill/MI/MI54_02.wav,male,48000,Canadian English,McGill,stereo mic
270,./audio_data/mcgill/MI/MI53_06.wav,male,48000,Canadian English,McGill,stereo mic
271,./audio_data/mcgill/MI/MI51_03.wav,male,48000,Canadian English,McGill,stereo mic
272,./audio_data/mcgill/MI/MI51_02.wav,male,48000,Canadian English,McGill,stereo mic
273,./audio_data/mcgill/MI/MI53_07.wav,male,48000,Canadian English,McGill,stereo mic
274,./audio_data/mcgill/MI/MI53_05.wav,male,48000,Canadian English,McGill,stereo mic
275,./audio_data/mcgill/MI/MI51_01.wav,male,48000,Canadian English,McGill,stereo mic
276,./audio_data/mcgill/MI/MI53_04.wav,male,48000,Canadian English,McGill,stereo mic
277,./audio_data/mcgill/MI/MI53_10.wav,male,48000,Canadian English,McGill,stereo mic
278,./audio_data/mcgill/MI/MI54_09.wav,male,48000,Canadian English,McGill,stereo mic
279,./audio_data/mcgill/MI/MI51_05.wav,male,48000,Canadian English,McGill,stereo mic
280,./audio_data/mcgill/MI/MI51_04.wav,male,48000,Canadian English,McGill,stereo mic
281,./audio_data/mcgill/MI/MI51_10.wav,male,48000,Canadian English,McGill,stereo mic
282,./audio_data/mcgill/MI/MI53_01.wav,male,48000,Canadian English,McGill,stereo mic
283,./audio_data/mcgill/MI/MI54_08.wav,male,48000,Canadian English,McGill,stereo mic
284,./audio_data/mcgill/MI/MI53_03.wav,male,48000,Canadian English,McGill,stereo mic
285,./audio_data/mcgill/MI/MI51_06.wav,male,48000,Canadian English,McGill,stereo mic
286,./audio_data/mcgill/MI/MI51_07.wav,male,48000,Canadian English,McGill,stereo mic
287,./audio_data/mcgill/MI/MI53_02.wav,male,48000,Canadian English,McGill,stereo mic
288,./audio_data/mcgill/MI/MI50_08.wav,male,48000,Canadian English,McGill,stereo mic
289,./audio_data/mcgill/MI/MI49_01.wav,male,48000,Canadian English,McGill,stereo mic
290,./audio_data/mcgill/MI/MI50_09.wav,male,48000,Canadian English,McGill,stereo mic
291,./audio_data/mcgill/MI/MI49_02.wav,male,48000,Canadian English,McGill,stereo mic
292,./audio_data/mcgill/MI/MI49_03.wav,male,48000,Canadian English,McGill,stereo mic
293,./audio_data/mcgill/MI/MI49_07.wav,male,48000,Canadian English,McGill,stereo mic
294,./audio_data/mcgill/MI/MI49_06.wav,male,48000,Canadian English,McGill,stereo mic
295,./audio_data/mcgill/MI/MI49_04.wav,male,48000,Canadian English,McGill,stereo mic
296,./audio_data/mcgill/MI/MI49_10.wav,male,48000,Canadian English,McGill,stereo mic
297,./audio_data/mcgill/MI/MI52_08.wav,male,48000,Canadian English,McGill,stereo mic
298,./audio_data/mcgill/MI/MI52_09.wav,male,48000,Canadian English,McGill,stereo mic
299,./audio_data/mcgill/MI/MI49_05.wav,male,48000,Canadian English,McGill,stereo mic
300,./audio_data/mcgill/FJ/FJ56_08.wav,female,48000,Canadian English,McGill,stereo mic
301,./audio_data/mcgill/FJ/FJ60_09.wav,female,48000,Canadian English,McGill,stereo mic
302,./audio_data/mcgill/FJ/FJ60_08.wav,female,48000,Canadian English,McGill,stereo mic
